# Id,Values
2141,4.693
2142,5.394
2143,6.305
2144,4.246
2145,4.318
2146,4.947
2147,3.228
2148,4.636
2149,4.102
2150,6.008
2151,4.693
2152,4.903
2153,4.181
2154,4.717
2155,5.140
2156,5.075
2157,5.033
2158,4.448
2159,4.925
2160,6.082
2161,4.758
2162,2.889
2163,4.550
2164,3.762
2165,4.318
2166,4.105
2167,4.448
2168,4.339
2169,3.545
2170,5.140
2171,3.567
2172,4.882
2173,4.448
2174,5.102
2175,4.693
2176,3.560
2177,3.762
2178,3.828
2179,4.492
2180,5.449
2181,6.156
2182,5.626
2183,4.448
2184,3.185
2185,5.350
2186,4.715
2187,3.559
2188,5.604
2189,4.470
2190,4.102
2191,4.239
2192,4.608
2193,4.903
2194,4.883
2195,3.474
2196,4.224
2197,4.492
2198,4.448
2199,5.279
2200,6.029
2201,4.094
2202,3.632
2203,3.408
2204,4.296
2205,5.350
2206,3.849
2207,4.628
2208,3.886
2209,4.426
2210,4.116
2211,5.381
2212,2.940
2213,4.492
2214,4.715
2215,4.492
2216,4.492
2217,1.280
2218,4.094
2219,3.523
2220,4.650
2221,5.403
2222,2.279
2223,4.072
2224,4.094
2225,3.762
2226,3.762
2227,4.426
2228,3.864
2229,4.209
2230,4.873
2231,4.448
2232,4.983
2233,3.777
2234,5.171
2235,5.092
2236,5.359
2237,5.153
2238,3.436
2239,3.640
2240,4.094
2241,4.318
2242,2.232
2243,3.740
2244,4.072
2245,3.207
2246,5.120
2247,3.740
2248,4.448
2249,2.355
2250,4.845
2251,5.970
2252,3.762
2253,5.718
2254,5.075
2255,4.318
2256,4.138
2257,4.383
2258,3.408
2259,3.185
2260,3.408
2261,5.149
2262,3.330
2263,4.492
2264,3.849
2265,3.886
2266,5.560
2267,4.650
2268,5.359
2269,4.786
2270,4.116
2271,4.492
2272,4.094
2273,4.671
2274,4.318
2275,5.596
2276,5.360
2277,4.658
2278,5.256
2279,3.221
2280,5.118
2281,3.207
2282,5.105
2283,4.905
2284,5.726
2285,5.127
2286,4.769
2287,4.737
2288,4.094
2289,5.083
2290,4.673
2291,4.882
2292,4.636
2293,5.075
2294,5.140
2295,4.426
2296,3.730
2297,5.350
2298,5.480
2299,4.448
2300,5.337
2301,5.210
2302,5.572
2303,4.326
2304,5.878
2305,4.650
2306,4.085
2307,4.448
2308,4.671
2309,4.628
2310,3.871
2311,3.907
2312,4.096
2313,5.350
2314,4.895
2315,4.087
2316,4.693
2317,4.094
2318,6.192
2319,4.470
2320,4.492
2321,4.094
2322,4.426
2323,4.072
2324,3.719
2325,4.903
2326,3.654
2327,3.207
2328,4.541
2329,3.255
2330,5.457
2331,4.644
2332,4.470
2333,5.118
2334,1.833
2335,5.097
2336,4.072
2337,4.650
2338,3.517
2339,5.618
2340,5.403
2341,4.138
2342,3.762
2343,4.260
2344,3.170
2345,4.426
2346,4.650
2347,4.072
2348,3.871
2349,4.181
2350,4.203
2351,4.426
2352,2.823
2353,5.075
2354,3.806
2355,5.403
2356,4.116
2357,4.426
2358,3.185
2359,2.896
2360,4.470
2361,4.094
2362,4.650
2363,5.806
2364,5.714
2365,5.256
2366,3.964
2367,4.593
2368,4.094
2369,3.929
2370,4.209
2371,4.925
2372,3.654
2373,4.318
2374,3.964
2375,4.492
2376,4.550
2377,4.426
2378,4.383
2379,5.140
2380,5.250
2381,4.895
2382,5.239
2383,4.426
2384,3.877
2385,4.094
2386,4.326
2387,4.476
2388,4.426
2389,1.489
2390,3.654
2391,3.886
2392,4.710
2393,3.986
2394,3.762
2395,4.426
2396,4.939
2397,4.903
2398,4.671
2399,3.668
2400,4.304
2401,5.596
2402,4.492
2403,4.094
2404,3.747
2405,4.983
2406,5.342
2407,3.545
2408,3.452
2409,5.509
2410,2.998
2411,4.492
2412,3.430
2413,1.947
2414,3.185
2415,4.094
2416,4.650
2417,3.828
2418,3.762
2419,4.094
2420,4.094
2421,3.762
2422,5.350
2423,4.628
2424,4.650
2425,2.442
2426,2.442
2427,5.806
2428,4.209
2429,5.162
2430,4.765
2431,3.871
2432,4.895
2433,5.403
2434,4.550
2435,4.858
2436,3.762
2437,3.430
2438,5.596
2439,5.049
2440,4.007
2441,4.903
2442,4.873
2443,5.149
2444,4.426
2445,2.938
2446,4.903
2447,3.907
2448,4.693
2449,5.224
2450,6.106
2451,4.318
2452,5.403
2453,4.094
2454,3.986
2455,5.105
2456,4.246
2457,1.604
2458,3.408
2459,4.925
2460,4.094
2461,4.671
2462,4.094
2463,4.765
2464,1.380
2465,5.858
2466,4.650
2467,4.628
2468,4.873
2469,4.769
2470,4.895
2471,2.875
2472,3.762
2473,5.218
2474,4.903
2475,2.276
2476,4.426
2477,5.140
2478,4.441
2479,4.116
2480,4.175
2481,2.276
2482,4.665
2483,5.105
2484,4.715
2485,4.448
2486,2.055
2487,5.496
2488,5.457
2489,4.426
2490,4.079
2491,4.636
2492,4.094
2493,4.671
2494,4.593
2495,6.608
2496,3.964
2497,4.492
2498,4.448
2499,4.318
2500,4.407
2501,4.094
2502,5.337
2503,4.116
2504,3.986
2505,3.430
2506,5.097
2507,4.318
2508,4.239
2509,3.545
2510,4.318
2511,4.448
2512,5.439
2513,5.278
2514,4.873
2515,4.087
2516,5.149
2517,4.939
2518,5.381
2519,4.671
2520,4.507
2521,5.751
2522,4.459
2523,3.452
2524,4.550
2525,2.470
2526,3.740
2527,5.097
2528,4.426
2529,5.256
2530,4.448
2531,4.203
2532,4.426
2533,5.342
2534,4.094
2535,4.411
2536,3.539
2537,3.668
2538,5.049
2539,4.584
2540,5.162
2541,4.615
2542,5.005
2543,5.337
2544,4.686
2545,4.658
2546,4.094
2547,4.094
2548,3.539
2549,4.658
2550,5.171
2551,2.853
2552,5.596
2553,4.739
2554,5.582
2555,3.533
2556,6.688
2557,4.426
2558,4.116
2559,4.715
2560,3.828
2561,3.250
2562,3.185
2563,4.851
2564,4.795
2565,5.359
2566,5.118
2567,4.318
2568,5.057
2569,3.849
2570,4.882
2571,5.012
2572,4.094
2573,4.326
2574,4.203
2575,3.986
2576,4.294
2577,4.903
2578,4.448
2579,4.433
2580,3.740
2581,2.829
2582,3.762
2583,3.784
2584,4.072
2585,4.715
2586,6.688
2587,4.016
2588,5.776
2589,5.858
2590,4.426
2591,4.426
2592,4.116
2593,3.430
2594,4.470
2595,5.118
2596,4.650
2597,3.762
2598,5.149
2599,5.162
2600,5.394
2601,4.917
2602,4.628
2603,4.671
2604,3.207
2605,5.359
2606,3.207
2607,2.666
2608,3.207
2609,5.162
2610,4.448
2611,3.185
2612,5.171
2613,4.448
2614,4.528
2615,4.448
2616,4.903
2617,4.426
2618,5.360
2619,7.055
2620,4.268
2621,4.426
2622,3.658
2623,2.774
2624,5.394
2625,4.426
2626,2.276
2627,5.858
2628,3.774
2629,4.426
2630,3.740
2631,5.075
2632,4.830
2633,4.181
2634,4.426
2635,4.318
2636,4.650
2637,5.149
2638,5.105
2639,3.762
2640,4.882
2641,4.072
2642,5.806
2643,4.094
2644,4.072
2645,4.786
2646,3.654
2647,3.762
2648,3.390
2649,7.055
2650,4.541
2651,3.762
2652,3.272
2653,4.433
2654,6.073
2655,5.725
2656,3.871
2657,4.426
2658,4.448
2659,5.337
2660,4.448
2661,3.539
2662,4.094
2663,5.105
2664,3.272
2665,4.448
2666,4.096
2667,3.740
2668,4.094
2669,5.162
2670,5.582
2671,3.762
2672,3.272
2673,4.246
2674,3.430
2675,6.082
2676,3.740
2677,3.452
2678,3.170
2679,2.943
2680,5.105
2681,4.939
2682,6.636
2683,4.671
2684,4.882
2685,5.337
2686,4.873
2687,2.276
2688,4.882
2689,3.762
2690,4.550
2691,4.895
2692,4.345
2693,3.986
2694,4.326
2695,6.051
2696,4.339
2697,4.773
2698,6.287
2699,4.426
2700,6.279
2701,4.903
2702,3.784
2703,3.185
2704,4.751
2705,6.305
2706,3.185
2707,3.408
2708,4.094
2709,2.723
2710,3.740
2711,4.329
2712,5.097
2713,5.140
2714,3.113
2715,4.450
2716,5.474
2717,4.650
2718,4.860
2719,3.891
2720,4.671
2721,4.693
2722,5.784
2723,4.839
2724,4.492
2725,5.403
2726,1.610
2727,5.381
2728,4.448
2729,6.305
2730,5.105
2731,4.997
2732,4.895
2733,3.855
2734,5.381
2735,5.097
2736,5.162
2737,4.218
2738,4.650
2739,4.607
2740,4.786
2741,4.404
2742,5.827
2743,4.895
2744,4.433
2745,4.448
2746,6.363
2747,4.519
2748,5.604
2749,5.858
2750,3.004
2751,3.719
2752,2.657
2753,4.404
2754,3.098
2755,5.118
2756,6.106
2757,3.539
2758,4.463
2759,4.220
2760,4.903
2761,3.762
2762,1.965
2763,4.318
2764,4.628
2765,3.654
2766,4.563
2767,7.044
2768,3.545
2769,3.632
2770,3.654
2771,4.520
2772,6.106
2773,4.239
2774,4.895
2775,5.049
2776,4.426
2777,4.214
2778,5.234
2779,3.640
2780,4.166
2781,4.671
2782,4.773
2783,4.361
2784,4.203
2785,4.094
2786,3.762
2787,3.784
2788,5.771
2789,4.873
2790,4.318
2791,4.903
2792,6.283
2793,5.381
2794,4.404
2795,5.359
2796,5.440
2797,4.426
2798,4.947
2799,5.771
2800,5.381
2801,3.849
2802,5.953
2803,2.557
2804,3.408
2805,5.097
2806,5.179
2807,2.110
2808,3.185
2809,3.523
2810,4.072
2811,4.094
2812,5.162
2813,4.925
2814,3.207
2815,5.360
2816,3.560
2817,3.207
2818,4.448
2819,4.239
2820,3.828
2821,4.426
2822,5.048
2823,1.734
2824,4.404
2825,3.170
2826,5.986
2827,4.426
2828,4.283
2829,4.305
2830,3.740
2831,4.426
2832,3.185
2833,3.762
2834,4.448
2835,4.903
2836,2.896
2837,2.687
2838,5.140
2839,2.679
2840,3.871
2841,4.072
2842,4.203
2843,2.276
2844,4.448
2845,3.545
2846,5.626
2847,2.551
2848,5.626
2849,4.296
2850,4.571
2851,4.426
2852,3.962
2853,3.228
2854,5.118
2855,5.140
2856,4.339
2857,2.055
2858,4.448
2859,3.408
2860,5.220
2861,5.256
2862,3.916
2863,4.239
2864,3.632
2865,4.658
2866,4.339
2867,3.871
2868,3.762
2869,4.895
2870,5.149
2871,5.403
2872,4.426
2873,4.463
2874,3.511
2875,3.871
2876,5.626
2877,5.970
2878,4.507
2879,6.051
2880,4.160
2881,4.426
2882,5.858
2883,4.563
2884,4.882
2885,4.882
2886,4.326
2887,3.581
2888,4.326
2889,5.118
2890,2.232
2891,5.596
2892,5.162
2893,3.515
2894,2.442
2895,4.903
2896,1.987
2897,5.518
2898,4.917
2899,4.426
2900,3.581
2901,4.589
2902,6.456
2903,3.452
2904,3.430
2905,4.122
2906,3.668
2907,4.628
2908,5.414
2909,5.836
2910,5.005
2911,7.021
2912,4.661
2913,6.073
2914,4.983
2915,4.448
2916,4.160
2917,5.075
2918,4.571
2919,4.686
2920,4.860
2921,3.719
2922,4.644
2923,4.186
2924,3.762
2925,3.207
2926,4.671
2927,4.116
2928,4.094
2929,4.882
2930,5.307
2931,3.155
2932,4.426
2933,5.604
2934,1.555
2935,5.692
2936,5.011
2937,3.314
2938,2.276
2939,5.626
2940,3.740
2941,4.795
2942,5.858
2943,3.654
2944,4.786
2945,5.162
2946,3.452
2947,5.403
2948,4.612
2949,4.246
2950,4.318
2951,2.044
2952,5.806
2953,4.448
2954,4.686
2955,5.149
2956,4.786
2957,3.517
2958,3.539
2959,5.626
2960,4.903
2961,4.404
2962,4.851
2963,3.539
2964,4.218
2965,4.096
2966,3.828
2967,3.740
2968,4.231
2969,3.784
2970,4.947
2971,5.709
2972,3.964
2973,4.917
2974,4.448
2975,3.430
2976,4.650
2977,3.539
2978,4.012
2979,4.007
2980,5.394
2981,4.094
2982,5.502
2983,4.882
2984,3.806
2985,4.296
2986,5.484
2987,4.208
2988,3.886
2989,4.160
2990,3.668
2991,3.745
2992,4.903
2993,4.571
2994,4.724
2995,4.361
2996,6.106
2997,4.786
2998,3.517
2999,4.895
3000,4.795
3001,4.650
3002,5.044
3003,4.072
3004,5.135
3005,4.671
3006,5.403
3007,4.448
3008,2.853
3009,5.474
3010,3.719
3011,4.765
3012,3.604
3013,4.671
3014,4.671
3015,4.318
3016,4.072
3017,6.082
3018,4.339
3019,3.784
3020,4.404
3021,4.563
3022,4.404
3023,6.305
3024,2.276
3025,4.072
3026,3.517
3027,4.448
3028,2.622
3029,4.903
3030,4.550
3031,4.507
3032,3.207
3033,5.381
3034,4.851
3035,3.719
3036,3.855
3037,1.727
3038,4.426
3039,5.271
3040,5.381
3041,4.903
3042,5.372
3043,5.403
3044,4.895
3045,2.442
3046,5.337
3047,4.160
3048,7.022
3049,5.381
3050,5.075
3051,4.404
3052,5.157
3053,4.448
3054,4.426
3055,3.986
3056,3.089
3057,5.403
3058,4.122
3059,4.658
3060,5.055
3061,5.394
3062,4.209
3063,3.740
3064,4.454
3065,4.671
3066,4.470
3067,4.448
3068,4.326
3069,4.448
3070,4.650
3071,5.105
3072,4.882
3073,5.725
3074,4.181
3075,4.072
3076,3.762
3077,4.693
3078,3.740
3079,5.626
3080,5.878
3081,3.994
3082,3.517
3083,4.817
3084,4.426
3085,3.185
3086,4.297
3087,3.221
3088,4.751
3089,4.072
3090,5.850
3091,3.986
3092,4.715
3093,4.426
3094,4.716
3095,3.664
3096,4.882
3097,4.072
3098,6.546
3099,5.703
3100,4.160
3101,4.433
3102,3.185
3103,4.138
3104,4.470
3105,4.094
3106,3.740
3107,4.650
3108,4.650
3109,2.778
3110,4.404
3111,5.850
3112,5.596
3113,4.318
3114,2.875
3115,3.762
3116,4.448
3117,4.715
3118,3.539
3119,4.094
3120,4.072
3121,5.904
3122,6.106
3123,4.671
3124,5.359
3125,4.939
3126,4.917
3127,3.632
3128,4.615
3129,4.550
3130,4.775
3131,3.430
3132,5.381
3133,3.828
3134,4.671
3135,3.408
3136,4.967
3137,3.762
3138,2.221
3139,5.242
3140,3.207
3141,4.181
3142,4.101
3143,3.664
3144,3.883
3145,4.448
3146,4.229
3147,4.448
3148,3.784
3149,5.372
3150,5.359
3151,2.853
3152,4.448
3153,5.140
3154,4.426
3155,4.007
3156,5.858
3157,4.693
3158,4.072
3159,4.932
3160,5.626
3161,3.762
3162,3.185
3163,6.305
3164,5.604
3165,4.541
3166,4.873
3167,4.860
3168,3.539
3169,5.315
3170,5.154
3171,4.404
3172,5.445
3173,3.076
3174,1.712
3175,3.517
3176,4.903
3177,4.426
3178,5.320
3179,3.740
3180,3.166
3181,3.762
3182,4.895
3183,5.049
3184,3.545
3185,4.693
3186,3.185
3187,4.116
3188,5.858
3189,4.765
3190,5.359
3191,3.762
3192,3.430
3193,4.513
3194,4.897
3195,4.448
3196,3.828
3197,3.871
3198,4.426
3199,1.833
3200,4.773
3201,5.596
3202,3.997
3203,4.773
3204,4.550
3205,3.762
3206,4.275
3207,4.895
3208,3.654
3209,4.860
3210,4.650
3211,4.693
3212,4.882
3213,4.550
3214,4.650
3215,2.138
3216,4.895
3217,4.181
3218,1.712
3219,4.296
3220,4.903
3221,4.550
3222,5.140
3223,6.051
3224,4.528
3225,3.185
3226,4.072
3227,4.426
3228,2.585
3229,2.845
3230,2.687
3231,3.430
3232,4.903
3233,5.502
3234,4.411
3235,4.383
3236,4.715
3237,4.101
3238,4.470
3239,4.882
3240,4.203
3241,5.862
3242,4.116
3243,5.561
3244,4.318
3245,3.864
3246,3.784
3247,3.849
3248,2.044
3249,4.671
3250,5.381
3251,3.272
3252,3.249
3253,3.228
3254,4.203
3255,3.719
3256,2.170
3257,4.695
3258,4.671
3259,2.225
3260,4.947
3261,4.448
3262,4.094
3263,5.703
3264,6.576
3265,4.903
3266,3.675
3267,4.109
3268,5.626
3269,4.903
3270,4.448
3271,4.448
3272,4.671
3273,4.426
3274,1.849
3275,5.149
3276,2.246
3277,4.470
3278,4.925
3279,5.235
3280,4.203
3281,4.650
3282,2.068
3283,3.221
3284,4.693
3285,3.762
3286,4.492
3287,5.403
3288,4.693
3289,4.773
3290,4.072
3291,4.563
3292,3.740
3293,4.385
3294,3.762
3295,3.408
3296,5.394
3297,3.762
3298,3.539
3299,4.882
3300,2.221
3301,4.673
3302,4.851
3303,5.140
3304,4.116
3305,4.426
3306,5.718
3307,4.181
3308,4.743
3309,6.051
3310,4.671
3311,2.170
3312,5.884
3313,3.762
3314,4.235
3315,4.404
3316,6.305
3317,3.166
3318,3.997
3319,5.929
3320,3.408
3321,4.947
3322,4.541
3323,5.604
3324,3.740
3325,4.650
3326,5.823
3327,4.925
3328,3.877
3329,2.383
3330,4.448
3331,3.250
3332,4.318
3333,4.895
3334,4.736
3335,4.781
3336,4.947
3337,6.608
3338,4.882
3339,1.756
3340,5.480
3341,3.828
3342,4.671
3343,3.430
3344,3.545
3345,5.278
3346,4.671
3347,3.430
3348,3.126
3349,4.650
3350,4.895
3351,4.628
3352,4.318
3353,5.707
3354,4.239
3355,5.552
3356,4.650
3357,3.517
3358,6.224
3359,7.135
3360,3.762
3361,6.139
3362,4.316
3363,4.296
3364,3.624
3365,3.871
3366,4.925
3367,3.740
3368,4.715
3369,3.430
3370,4.550
3371,4.448
3372,5.927
3373,3.762
3374,4.239
3375,5.810
3376,4.650
3377,6.305
3378,3.517
3379,3.719
3380,3.877
3381,3.740
3382,5.676
3383,3.697
3384,3.207
3385,5.359
3386,4.072
3387,3.517
3388,5.486
3389,3.272
3390,3.207
3391,5.539
3392,4.947
3393,4.636
3394,4.492
3395,4.094
3396,2.110
3397,4.016
3398,6.305
3399,3.408
3400,3.916
3401,5.777
3402,5.596
3403,4.339
3404,5.957
3405,5.893
3406,5.140
3407,4.475
3408,4.650
3409,1.723
3410,2.276
3411,5.552
3412,4.404
3413,4.650
3414,4.463
3415,4.404
3416,2.938
3417,4.426
3418,4.426
3419,4.882
3420,4.593
3421,5.937
3422,3.719
3423,4.765
3424,4.426
3425,4.563
3426,4.882
3427,4.550
3428,3.882
3429,5.968
3430,6.444
3431,4.671
3432,3.408
3433,4.673
3434,5.171
3435,4.893
3436,4.751
3437,4.209
3438,5.858
3439,5.686
3440,6.637
3441,4.781
3442,3.185
3443,4.903
3444,3.986
3445,4.903
3446,3.762
3447,5.105
3448,4.773
3449,4.650
3450,4.939
3451,5.806
3452,5.360
3453,4.470
3454,3.275
3455,4.426
3456,4.680
3457,6.106
3458,3.523
3459,4.448
3460,4.318
3461,6.444
3462,5.127
3463,4.448
3464,2.719
3465,3.228
3466,3.762
3467,4.318
3468,4.873
3469,4.758
3470,5.162
3471,4.925
3472,3.632
3473,4.116
3474,3.523
3475,4.615
3476,4.903
3477,4.550
3478,4.795
3479,4.860
3480,4.571
3481,5.403
3482,5.225
3483,5.596
3484,4.404
3485,4.016
3486,5.596
3487,4.765
3488,4.492
3489,3.207
3490,5.127
3491,4.448
3492,3.185
3493,5.403
3494,6.279
3495,4.470
3496,5.359
3497,5.131
3498,3.218
3499,3.719
3500,3.806
3501,4.426
3502,2.276
3503,4.319
3504,5.359
3505,6.214
3506,3.986
3507,4.160
3508,4.218
3509,4.116
3510,5.062
3511,4.671
3512,4.218
3513,4.318
3514,4.318
3515,5.129
3516,4.231
3517,5.793
3518,4.296
3519,5.359
3520,5.574
3521,5.198
3522,4.562
3523,5.060
3524,5.105
3525,5.118
3526,4.441
3527,4.673
3528,3.170
3529,3.828
3530,5.878
3531,3.762
3532,4.094
3533,3.768
3534,4.116
3535,4.947
3536,4.318
3537,4.470
3538,4.960
3539,4.673
3540,5.118
3541,3.986
3542,5.118
3543,4.895
3544,4.326
3545,4.448
3546,3.272
3547,4.144
3548,3.091
3549,5.118
3550,4.426
3551,4.122
3552,1.893
3553,4.326
3554,4.426
3555,4.895
3556,5.075
3557,3.962
3558,5.127
3559,3.762
3560,5.828
3561,4.983
3562,4.196
3563,3.740
3564,4.895
3565,3.871
3566,4.326
3567,4.404
3568,4.094
3569,4.550
3570,3.352
3571,3.632
3572,4.326
3573,4.650
3574,4.318
3575,4.339
3576,4.650
3577,4.882
3578,3.611
3579,3.221
3580,5.337
3581,6.189
3582,4.016
3583,3.762
3584,1.821
3585,5.528
3586,4.160
3587,4.895
3588,4.116
3589,3.740
3590,5.626
3591,4.528
3592,4.426
3593,4.650
3594,3.228
3595,4.650
3596,4.470
3597,5.973
3598,6.073
3599,3.964
3600,4.426
3601,4.239
3602,4.426
3603,5.140
3604,2.219
3605,4.268
3606,5.403
3607,5.604
3608,4.433
3609,5.552
3610,4.782
3611,4.546
3612,4.404
3613,2.660
3614,5.149
3615,4.593
3616,3.533
3617,3.762
3618,4.903
3619,4.160
3620,4.773
3621,4.203
3622,4.318
3623,5.596
3624,3.784
3625,3.276
3626,5.850
3627,5.118
3628,5.604
3629,4.118
3630,3.762
3631,4.628
3632,4.693
3633,5.075
3634,4.671
3635,4.895
3636,4.318
3637,4.094
3638,6.224
3639,3.761
3640,4.528
3641,4.094
3642,2.276
3643,5.909
3644,4.072
3645,3.396
3646,5.504
3647,4.426
3648,3.862
3649,4.903
3650,6.689
3651,3.828
3652,4.296
3653,4.571
3654,5.394
3655,4.072
3656,1.467
3657,5.075
3658,5.376
3659,4.563
3660,3.098
3661,5.342
3662,4.903
3663,2.138
3664,5.458
3665,5.403
3666,4.318
3667,3.539
3668,4.882
3669,4.426
3670,4.895
3671,2.851
3672,3.408
3673,6.305
3674,4.925
3675,4.448
3676,3.270
3677,7.135
3678,4.203
3679,5.403
3680,2.557
3681,3.228
3682,4.541
3683,5.755
3684,3.784
3685,3.654
3686,4.650
3687,5.149
3688,4.925
3689,3.994
3690,4.676
3691,2.491
3692,4.715
3693,2.889
3694,6.575
3695,3.185
3696,4.448
3697,4.873
3698,4.283
3699,3.806
3700,4.650
3701,4.361
3702,3.272
3703,4.116
3704,5.451
3705,5.097
3706,4.665
3707,5.140
3708,4.116
3709,3.430
3710,4.607
3711,4.072
3712,5.005
3713,4.087
3714,4.882
3715,5.149
3716,6.608
3717,3.762
3718,6.397
3719,3.762
3720,5.789
3721,4.961
3722,1.168
3723,4.895
3724,5.394
3725,4.094
3726,4.913
3727,3.805
3728,4.470
3729,4.650
3730,4.426
3731,4.094
3732,3.408
3733,4.094
3734,3.849
3735,4.860
3736,3.892
3737,5.350
3738,4.882
3739,5.394
3740,1.260
3741,3.664
3742,5.823
3743,4.268
3744,3.217
3745,4.426
3746,1.670
3747,4.448
3748,4.895
3749,3.784
3750,5.062
3751,5.806
3752,4.404
3753,4.671
3754,4.448
3755,5.376
3756,4.541
3757,4.404
3758,4.181
3759,5.105
3760,5.530
3761,6.073
3762,4.448
3763,3.320
3764,4.426
3765,3.979
3766,3.992
3767,3.849
3768,4.686
3769,3.228
3770,3.255
3771,4.448
3772,2.376
3773,4.882
3774,4.882
3775,3.762
3776,5.381
3777,4.318
3778,3.986
3779,4.448
3780,5.596
3781,5.372
3782,4.361
3783,5.858
3784,4.693
3785,5.350
3786,5.250
3787,4.448
3788,4.773
3789,4.094
3790,4.571
3791,3.207
3792,5.772
3793,3.272
3794,4.209
3795,3.668
3796,5.394
3797,3.684
3798,3.762
3799,4.209
3800,4.671
3801,4.120
3802,4.448
3803,5.075
3804,3.762
3805,7.055
3806,4.404
3807,4.072
3808,5.049
3809,4.967
3810,3.994
3811,5.878
3812,4.947
3813,5.149
3814,5.858
3815,4.492
3816,6.073
3817,4.318
3818,5.097
3819,5.555
3820,4.196
3821,5.360
3822,5.973
3823,5.207
3824,3.523
3825,4.096
3826,3.696
3827,5.403
3828,4.318
3829,2.917
3830,3.762
3831,3.452
3832,6.444
3833,4.094
3834,5.365
3835,5.626
3836,4.318
3837,5.596
3838,4.426
3839,5.676
3840,3.408
3841,4.448
3842,3.877
3843,4.116
3844,2.889
3845,4.903
3846,5.205
3847,3.984
3848,4.650
3849,5.118
3850,4.903
3851,3.828
3852,5.198
3853,4.903
3854,4.448
3855,5.381
3856,4.341
3857,4.094
3858,6.038
3859,2.376
3860,3.668
3861,4.370
3862,5.097
3863,4.218
3864,4.072
3865,5.097
3866,4.673
3867,4.939
3868,3.632
3869,2.666
3870,5.769
3871,4.072
3872,2.276
3873,4.448
3874,6.038
3875,3.430
3876,5.127
3877,4.997
3878,4.448
3879,7.147
3880,4.650
3881,4.882
3882,4.470
3883,3.762
3884,3.849
3885,3.430
3886,5.726
3887,5.097
3888,3.986
3889,4.196
3890,4.715
3891,5.486
3892,4.671
3893,6.051
3894,2.774
3895,4.873
3896,4.072
3897,6.325
3898,4.218
3899,4.671
3900,5.582
3901,2.519
3902,3.415
3903,5.229
3904,4.448
3905,3.855
3906,4.196
3907,2.387
3908,4.094
3909,5.596
3910,4.851
3911,2.276
3912,5.381
3913,3.170
3914,5.162
3915,4.187
3916,4.925
3917,4.873
3918,4.773
3919,6.735
3920,3.784
3921,4.550
3922,3.430
3923,3.740
3924,5.992
3925,4.318
3926,3.207
3927,3.774
3928,4.072
3929,5.403
3930,4.239
3931,3.469
3932,5.422
3933,5.262
3934,3.883
3935,4.426
3936,3.784
3937,4.101
3938,5.896
3939,4.628
3940,4.470
3941,5.394
3942,5.329
3943,3.886
3944,4.318
3945,3.862
3946,4.072
3947,5.097
3948,5.719
3949,5.814
3950,2.644
3951,3.784
3952,5.858
3953,6.082
3954,5.596
3955,4.231
3956,5.474
3957,5.403
3958,5.140
3959,3.740
3960,4.520
3961,4.404
3962,4.015
3963,4.903
3964,5.381
3965,4.448
3966,3.604
3967,4.470
3968,3.864
3969,4.565
3970,3.762
3971,4.116
3972,7.096
3973,3.849
3974,4.792
3975,2.387
3976,5.403
3977,3.828
3978,1.723
3979,3.539
3980,3.864
3981,5.234
3982,5.850
3983,4.326
3984,4.947
3985,4.181
3986,4.903
3987,5.005
3988,2.932
3989,5.207
3990,4.895
3991,5.430
3992,4.925
3993,4.693
3994,5.216
3995,4.650
3996,6.051
3997,3.539
3998,4.060
3999,3.740
4000,4.470
4001,5.337
4002,4.072
4003,5.149
4004,3.740
4005,3.185
4006,4.028
4007,4.060
4008,5.271
4009,4.404
4010,5.403
4011,4.650
4012,4.203
4013,3.408
4014,2.376
4015,4.454
4016,6.051
4017,3.762
4018,5.626
4019,5.350
4020,4.686
4021,2.053
4022,4.318
4023,4.650
4024,3.921
4025,5.662
4026,6.726
4027,4.448
4028,4.671
4029,4.426
4030,5.878
4031,4.702
4032,3.762
4033,4.218
4034,3.828
4035,4.873
4036,4.470
4037,4.903
4038,3.864
4039,5.149
4040,3.654
4041,5.162
4042,3.719
4043,5.359
4044,4.673
4045,3.762
4046,4.650
4047,3.762
4048,3.523
4049,4.882
4050,5.495
4051,3.430
4052,3.997
4053,5.350
4054,5.596
4055,4.671
4056,4.318
4057,4.671
4058,4.016
4059,6.110
4060,6.625
4061,4.550
4062,3.207
4063,4.492
4064,4.318
4065,6.827
4066,3.654
4067,5.403
4068,4.615
4069,2.296
4070,4.426
4071,5.776
4072,7.135
4073,4.448
4074,4.673
4075,3.664
4076,3.762
4077,4.203
4078,3.640
4079,6.236
4080,4.873
4081,5.480
4082,2.387
4083,4.318
4084,2.491
4085,5.703
4086,2.159
4087,4.695
4088,5.097
4089,4.404
4090,5.626
4091,5.105
4092,5.154
4093,4.239
4094,4.903
4095,4.998
4096,5.878
4097,5.784
4098,3.415
4099,4.269
4100,4.426
4101,3.276
4102,4.160
4103,2.845
4104,5.626
4105,4.615
4106,3.740
4107,5.105
4108,4.773
4109,4.971
4110,3.784
4111,4.072
4112,5.220
4113,4.448
4114,4.318
4115,4.318
4116,4.203
4117,5.626
4118,4.578
4119,4.318
4120,4.615
4121,5.350
4122,5.552
4123,4.615
4124,3.697
4125,3.387
4126,4.246
4127,3.452
4128,4.404
4129,3.434
4130,4.072
4131,3.762
4132,5.435
4133,4.361
4134,4.072
4135,3.272
4136,4.550
4137,6.051
4138,3.523
4139,6.051
